nameseq,k1,k2,k3,k4,k5,label
URS0000C0074F/Sphingopyxis,1.8819975176980241,3.642005483938004,4.852283400070794,5.634698532937081,6.0330203069286705,pre_miRNA
URS0000C017E4/Streptomyces,1.7309263775906008,3.3537691076490117,4.643217441607747,5.662521013133422,6.070656113151928,pre_miRNA
URS0000C02D48/Sphingopyxis,1.8174659643333961,3.55808231729447,5.003144940981581,5.909314069421595,6.369811884931545,pre_miRNA
URS0000C031A2/Rathayibacter,1.9057970536161715,3.7324093232854483,5.257039581714743,5.988470754538936,6.290467286835232,pre_miRNA
URS0000C05095/Devosia,1.996651418648011,3.86928761266625,5.351325347836894,6.280268479226401,6.579003561959699,pre_miRNA
URS0000C08AB5/Devosia,1.916886263260681,3.703067295271144,5.233791214247623,5.9475507464988535,6.26269239083963,pre_miRNA
URS0000C097DC/Devosia,1.9206944203585619,3.749932499717969,5.208078704206734,6.072368749488252,6.3319704643745265,pre_miRNA
URS0000C0B148/Mycobacterium,1.7824441294066888,3.4884196708320174,4.660058196536774,5.300108335577367,5.832923345975966,pre_miRNA
URS0000C0EC20/Janthinobacterium,1.9322718445550198,3.8261809233891597,5.4537822467711035,6.368867779509064,6.661978179679561,pre_miRNA
URS0000C0F09D/Pseudomonas,1.9673291584258517,3.8583945258277668,5.4442166928620255,6.1928867240180505,6.431631929387607,pre_miRNA
URS0000C10B45/Bifidobacterium,1.9878158609269008,3.8850823349238794,5.006095906746519,5.457198854174163,5.703061851456711,pre_miRNA
URS0000C1AA4D/Pseudomonas,1.9901637453121062,3.816350155807778,5.196491913897084,5.895578939635092,6.153237909358148,pre_miRNA
URS0000C22E75/Bifidobacterium,1.9983191183262994,3.897847356109441,5.099983877723435,5.498939573903913,5.714675505336149,pre_miRNA
URS0000C281DA/Nitrospirae,1.9854393431944424,3.896053968724804,5.264149158949313,5.71875,5.945533891753889,pre_miRNA
URS0000C28DE7/Bifidobacterium,1.8907621839335276,3.6014651731440814,4.997558856467336,5.885112915069257,6.356403439804587,pre_miRNA
URS0000C35532/Hymenobacter,1.987022202887855,3.8056612856070298,5.382428316806359,6.291008983368105,6.713984272149719,pre_miRNA
URS0000C481A2/Pontibacillus,1.9438685404329201,3.8279898128125627,5.161076766790433,5.720772463993187,5.899890966218529,pre_miRNA
URS0000C49401/Pseudomonas,1.9754422583456233,3.8164236672559393,5.21827504883217,5.909112771133317,6.197193953314191,pre_miRNA
URS0000C5A4BE/Clostridium,1.9794481002919357,3.624231829031949,4.976037217848033,5.812011885573956,6.121928094887357,pre_miRNA
URS0000C612E3/Nitrospira,1.9178707077011719,3.746198818938282,5.090157468526514,5.8513352362726385,6.167010496711774,pre_miRNA
URS0000C76CF7/Nocardia,1.9819439265099401,3.8596726687029053,5.432402913786355,6.138039809496135,6.290467286835232,pre_miRNA
URS0000C8A37D/Hymenobacter,1.96549005597393,3.80950272158058,5.40868527340335,6.185745825473367,6.554692236751487,pre_miRNA
URS0000CB17AE/Pseudobutyrivibrio,1.950384960446565,3.2061331630178844,3.895280712205448,4.420661682238214,4.879639976903325,pre_miRNA
URS0000D4AADA/Ruminococcus,1.9343611561003797,3.1392787212351982,3.8525127253101745,4.3970812452410595,4.898056359757672,pre_miRNA
URS0000D54FCF/Herpesvirus,1.9975320648156856,3.738921102025689,4.867456758861196,5.532665279941245,5.652448756449988,pre_miRNA
URS0000D558FD/Herpesvirus,1.9870041618862921,3.7448557098010418,5.035549713367314,5.569702316978282,5.690184605506592,pre_miRNA
URS0000D55E2F/Herpesvirus,1.9329931420869773,3.5563177616584625,4.782639243749495,5.440361758939866,5.643776391052357,pre_miRNA
URS0000D785C6/Micromonospora,1.9345220804464223,3.577367505924593,4.998728057370606,5.897511230204446,6.288092571562528,pre_miRNA
URS0000D79142/Jiangella,1.948201928777465,3.7618023029213337,5.141105590449129,5.778000928757122,6.096928094887357,pre_miRNA
URS0000D7A3F3/Sphingopyxis,1.9733286397427887,3.8636629030736405,5.144934228915905,5.727584590601651,5.945294495212262,pre_miRNA
URS0000D7AD65/Sphingomonas,1.8745062092229683,3.6896851164584437,5.16299310752365,5.9517481607522225,6.273349455962962,pre_miRNA
URS0000D7CEA0/Acidobacteria,1.8238385486485815,3.48744806186155,4.787291845722775,5.511006185100007,5.952068885528922,pre_miRNA
URS0000D7D9E8/Hymenobacter,1.9941168736808206,3.914187163534685,5.520463544965815,6.144092921136081,6.379753126795123,pre_miRNA
URS0000D7E2C7/Pseudonocardia,1.7693322778255325,3.4917090124173904,4.90193480134684,5.724579651459151,6.0954853571625565,pre_miRNA
URS0000D7E4C0/Sphingopyxis,1.849389511300278,3.6361741388157163,5.075083438148648,5.7962232371534315,6.1937066151672155,pre_miRNA
URS0000D7FA9B/Jiangella,1.9233016188311134,3.7130229616710695,5.242038226319122,6.0068826448356045,6.26577592881054,pre_miRNA
URS0000D80279/Massilia,1.927722606741443,3.7666908160330386,5.292558560209252,6.249417517390476,6.652817498834245,pre_miRNA
URS0000D80425/Sphingomonas,1.9267903957513197,3.724354104068861,5.258726817657518,6.081181986173262,6.529652214685176,pre_miRNA
URS0000D8052E/Betaproteobacteria,1.999276350686467,3.9380599413492057,5.526082629390294,6.312083307636564,6.539399601563661,pre_miRNA
URS0000D83EA8/Sphingomonas,1.8290529766088068,3.575754900557187,4.940005285623846,5.733437466109756,6.112492001110314,pre_miRNA
URS0000D85B57/Tessaracoccus,1.9180542708619466,3.739169193426545,5.181658181549744,6.0124920011103145,6.278464292480902,pre_miRNA
URS0000D86A8F/Sphingopyxis,1.9207866509978277,3.7065991950537196,5.255273279477447,6.188606838792752,6.6156110577997405,pre_miRNA
URS0000D88C5D/Arthrobacter,1.9839017515703579,3.883817280133937,5.294653473544343,5.846792541978949,6.032784624056922,pre_miRNA
URS0000D8AC48/Massilia,1.936849779159199,3.7648582096654457,5.260453314531416,6.079428837966489,6.480083695187461,pre_miRNA
URS0000D90A97/Actinomycetales,1.879848551310506,3.6097397436923675,5.061331408671404,5.888177260141941,6.170450801213727,pre_miRNA
URS0000D91301/Desulfotomaculum,1.968914894995096,3.683023849040751,4.994995157531137,5.81930504062988,6.04281966677561,pre_miRNA
URS0000D91B42/Streptomyces,1.8307962856164737,3.4796213004879384,4.7870428120319035,5.648594764300199,6.0032583347756505,pre_miRNA
URS0000D92845/Arthrobacter,1.918190373742756,3.7183022660337537,5.063165750257992,5.778536118041785,6.031272888738045,pre_miRNA
URS0000D949AA/Mycobacterium,1.9041469952927388,3.5405893906603247,4.643133402818678,5.155718577767724,5.3598025336783675,pre_miRNA
URS0000D94D89/Actinophytocola,1.8215857125228494,3.5102814859209572,4.833667260994603,5.586308308439423,5.997242547160314,pre_miRNA
URS0000D95B23/Acinetobacter,1.9300583952006223,3.8164797349409696,5.483437443346215,6.550362796807055,6.933813890331219,pre_miRNA
URS0000D962D8/Massilia,1.9043897674351444,3.7226548950110607,5.105069241161346,5.942279509986241,6.436605434317896,pre_miRNA
URS0000D98978/Hymenobacter,1.9841411449071042,3.8979325919232175,5.35905566659458,6.085882804840907,6.28438127291077,pre_miRNA
URS0000D9A81E/Spirosoma,1.977177706499713,3.824106955956766,5.308863237683897,6.185812887167021,6.485112826314973,pre_miRNA
URS0000D9D09D/Rhodococcus,1.7490603243994,3.1710911360493625,4.271598379853424,4.9435929523262025,5.154222184683524,pre_miRNA
URS0000D9EF0E/Verrucomicrobia,1.8948045091093975,3.700597756454737,5.124888033737399,5.961271844669834,6.209174950367891,pre_miRNA
URS0000D9F2CD/Brevibacterium,1.847766660569819,3.564439361178176,5.028389311662503,5.782243907394998,6.006387697920453,pre_miRNA
URS0000DA1361/Acidobacteria,1.9776958298074996,3.886308197025739,5.296898003935825,6.117210992052321,6.434964388578892,pre_miRNA
URS0000DA2D0D/Deltaproteobacteria,1.9290861889899793,3.7441322241959165,5.284324672154387,6.02206694358971,6.241084570785849,pre_miRNA
URS0000DA4895/Actinomadura,1.900990312370248,3.6434523516558115,5.0472136306594075,5.832272907237248,5.930060120720765,pre_miRNA
URS0000DA519A/Streptomyces,1.7520394931180518,3.322808216674125,4.610577243331645,5.390272895264166,5.680813428089393,pre_miRNA
URS0000DA719C/Devosia,1.8454488059008165,3.558465255266287,5.0483357121159225,6.013466435901292,6.521640636343309,pre_miRNA
URS0000DA7266/Pseudomonas,1.9792600367470863,3.9387029757750187,5.6527384163031735,6.506356702228328,6.786631832315924,pre_miRNA
URS0000DA7307/Microbacterium,1.8433802673538209,3.5230693145732466,4.8881212850845,5.785747385510661,6.172716196948414,pre_miRNA
URS0000DA8C51/Methylibium,1.829494198773672,3.538400963548237,4.859901560811649,5.737322779818595,6.109979190383076,pre_miRNA
URS0000DAAB30/Massilia,1.946076894758996,3.8186270591927705,5.282923585141589,6.152625832082736,6.55920158176168,pre_miRNA
URS0000DAB279/Hymenobacter,1.9649327970445754,3.865346882060396,5.496515818151298,6.292475464499309,6.5393996015636615,pre_miRNA
URS0000DAD334/Pseudonocardia,1.8373281678735702,3.362998991003728,4.676703834384807,5.693374348852516,6.1280559073332705,pre_miRNA
URS0000DADC5D/Thioalkalivibrio,1.8322139527410233,3.471293606935746,4.908027954164934,5.797333181063548,6.167081426883206,pre_miRNA
URS0000DB1A18/Planctomycetaceae,1.9812071857951552,3.7302912514365416,5.106198332810096,5.879606381033726,6.157197090657128,pre_miRNA
URS0000DB1AFC/Hymenobacter,1.8656090733539958,3.171790192364634,4.275190826307772,4.915584147802569,5.287844793048885,pre_miRNA
URS0000DB4C1A/Massilia,1.9235705853946994,3.7736241563359734,5.226521920921619,6.05939274380502,6.531925467878876,pre_miRNA
URS0000DB5059/Arthrobacter,1.946017631858372,3.8502123808696056,5.315944039097259,5.942390840629389,6.162890436798801,pre_miRNA
URS0000DB5623/Microbacterium,1.9162041492195885,3.6127916747917124,5.040700621026848,5.902103695211073,6.297079327540665,pre_miRNA
URS0000DB61A1/Massilia,1.920196524680745,3.771634682130112,5.420069376832714,6.407326862113684,6.652817498834245,pre_miRNA
URS0000DB649E/Streptomyces,1.840259661827243,3.5367627403507838,4.894061026738573,5.702021690438197,6.020264176439766,pre_miRNA
URS0000DC1BE2/Acidovorax,1.9234567355318393,3.178148891916262,3.7888996927078944,3.9446610795628123,4.050866086775223,pre_miRNA
URS0000DF4502/Bacillus,1.9726218488396134,3.23726471881818,4.073067494844347,4.665654274380126,5.1837969455550414,pre_miRNA
nameseq,k1,k2,k3,k4,k5,label
URS000006F838/Thermoanaerobacter,1.941344329323492,2.8753944655990757,3.6336467842935636,4.222821579003748,4.720570306591505,miRNA
URS0000283DEC/Oscillatoriales,1.8759642196329271,3.52772681241109,4.833324389444493,5.313790539456195,5.559876038918099,miRNA
URS000020C75E/Pseudomonas,1.9160189976919826,3.6382095056476227,4.691993045782166,5.369682667895898,5.603586383021305,miRNA
URS00002CF439/Capnocytophaga,1.9878738433600849,3.9185576150617836,5.3620343002474895,6.06864978374671,6.315273289078884,miRNA
URS00002D2BC5/Rhizobium,1.964518247369932,3.8028161850356157,5.257659765557392,5.7233116695316655,5.921938245870744,miRNA
URS0000326346/Prevotella,1.972662564608676,3.798124674171085,5.272521511756305,5.924079895989236,6.2628720330419165,miRNA
URS00002EE34B/Pseudomonas,1.9990979395214052,3.9185193196212165,5.416499173851771,6.058994332902696,6.195295934496223,miRNA
URS00003B57B0/Rivularia,1.9593480002132977,3.6018848846525655,4.82547448980154,5.55128294596475,5.975083620228784,miRNA
URS000035ED5D/Capnocytophaga,1.9010995474021053,3.736233930627315,5.297960793009002,6.249969572601865,6.5880149163840676,miRNA
URS00003E1E75/Capnocytophaga,1.9722218334557888,3.8808493744038675,5.364300002777782,5.996928094887358,6.278464292480902,miRNA
URS00003CFD19/Desulfobacter,1.9059282160429993,3.65648659642251,4.859248095189391,5.383304180855831,5.585055102756479,miRNA
URS000053415E/Lachnospiraceae,1.922919247176294,3.7569929396423274,5.303527019880202,5.908818690495886,6.1013452575208476,miRNA
URS00003F18A8/Capnocytophaga,1.9801426441942613,3.879644795526478,5.343026202422197,6.032920347902411,6.273269803731141,miRNA
URS00004159DF/Ralstonia,1.9832770686515022,3.850696242472969,5.5565895510551915,6.41754968455825,6.792905987806216,miRNA
URS000045437B/Prevotella,1.9693326536486335,3.8502730093584736,5.522524629370388,6.427649154784936,6.839288814574929,miRNA
URS000047E949/Prevotella,1.9592449665303406,3.679186344811688,4.989151957183504,5.5391746781016895,5.756914440962139,miRNA
URS00005255A8/Rhizobium,1.949438435141852,3.785160111866749,5.023312318185475,5.785581065670067,5.9927737861344905,miRNA
URS000055B57E/Pseudomonas,1.977691927416525,3.885717138006749,5.331727820277185,6.021369777490015,6.327909901861181,miRNA
URS000057EBF6/Moorea,1.9983662414541512,2.1273736903912557,2.1935140014986123,2.259869885161162,2.3263839963725372,miRNA
URS0000655ADD/Frankia,1.8818114550775689,3.6510368326792833,4.988912694672023,5.564063213848727,5.895367298727859,miRNA
URS0000669483/Sorangium,1.877301232390377,3.451997974513613,4.401486812715342,4.9683103595247236,5.262217112557386,miRNA
URS00005C93BE/Pseudomonas,1.9097984622626003,3.699065016708383,5.078701696057347,5.759229482244778,6.105915039375076,miRNA
URS0000674681/Streptomyces,1.8907082013105603,3.683669309908555,4.971928094887363,5.182838116298145,5.247927513443589,miRNA
URS0000609D73/Pseudomonas,1.927759839803696,3.733215400620582,5.233618885307024,5.9291242030325675,6.142664355548853,miRNA
URS00005684F2/Xanthomonas,1.969536190959027,3.70045690184468,5.035344024143923,5.689703732199547,5.995403587921303,miRNA
URS0000613847/Pseudomonas,1.9909520708329982,3.8769470093029343,5.320220007129631,6.058994332902696,6.195295934496223,miRNA
URS00006A857B/Sphingomonas,1.804409553334884,3.368026572654296,4.813972954814835,5.768366898782208,6.268758439731467,miRNA
URS00007F06D9/Candidatus,1.9565838086742922,3.5538892446338743,4.663469832518041,5.296463659530813,5.539241209280178,miRNA
URS0000ADC386/Curtobacterium,1.7774947985603504,3.4743480805632396,4.706818018463284,5.413716068381603,5.734016026087475,miRNA
URS0000705BBA/Streptomyces,1.8589658205859299,3.4933568305359417,4.659260522104633,5.385350101808125,5.7716406363433235,miRNA
URS0000AF0259/Curtobacterium,1.7297107016384534,3.3488645152651104,4.720784324869195,5.579984928379788,5.96875,miRNA
URS0000702B0E/Spirosoma,1.977406042071959,3.8645369876868485,5.463559150242384,6.469466036631636,6.853270702489368,miRNA
URS000071FD08/Streptomyces,1.7283960152046731,3.3477837698623216,4.6006298219274155,5.423251796980341,5.708632440797383,miRNA
URS000080159D/Neochlamydia,1.9488593358914776,3.8300354509053918,5.328847249922386,6.05285559628159,6.363373880404611,miRNA
URS00007E5D41/Parachlamydia,1.956051176186001,3.4364384202553055,4.689898095464287,5.484172286576636,5.685567202024122,miRNA
URS000080A228/Candidatus,1.908241971728854,3.7642990880644707,4.734521664779751,4.9837880587523955,5.0,miRNA
URS00007F65E4/Parachlamydia,1.9623698823604068,3.862073260974039,5.446868917893103,6.212869416400952,6.54419409936565,miRNA
URS000083257D/Tannerella,1.9892881732116412,3.8950181906867223,5.551355167143369,6.550301855434973,7.016485699561307,miRNA
URS0000B85E65/Sphingomonas,1.993715550859366,3.8234171293847385,5.336320831565599,6.256735677759421,6.527750345173053,miRNA
URS000080A323/Parachlamydia,1.9688757822614613,3.781825697645241,4.973203473431122,5.4936149584841045,5.633209655696991,miRNA
URS0000820B05/Tannerella,1.9356401981194866,3.7366948011194436,5.322455079318728,6.165538932945218,6.435593634623964,miRNA
URS0000824F6B/Tannerella,1.9515481360151428,3.838872795905889,5.506387212232619,6.574952453512792,7.046603601649901,miRNA
URS00000FB4B3/Capnocytophaga,1.9085110336094069,3.4467826286329206,4.666949157814205,5.435619128494152,5.9009074721967565,miRNA
URS00001D7098/Xenococcus,1.9128369743783016,3.7928597739685324,5.321662788244523,5.957854445516399,6.079538949531787,miRNA
URS000007F1E8/Pantoea,1.9627810008849946,3.8677761032486546,5.391319666386149,6.089259321691255,6.26577592881054,miRNA
URS00001D5617/Candidatus,1.8112781244591327,3.220746628875276,4.3195602607254004,5.002964207440786,5.368522527728205,miRNA
URS0000D215CF/Chitinophaga,1.8758520871266393,3.5734301094233447,4.977370028745344,5.785336397667992,6.227409197399294,miRNA
URS00002353C5/Pseudomonas,1.9943652621262196,3.851409341671484,5.289363463526247,5.95206888552892,6.1369164108247745,miRNA
URS0000CD6FAC/Chitinophaga,1.909349040323191,3.731670176390253,5.1623343527622,5.919308606681583,6.261209564709832,miRNA
URS0000D0BEC8/Pseudomonas,1.9898256206494291,3.8814416686463304,5.414766185336517,6.133660689688197,6.439913311976957,miRNA
URS0000D23776/Spirosoma,1.9970502559538257,3.935482447138586,5.4650050469066,6.202964207440777,6.430789610741691,miRNA
URS0000E138E8/Stenotrophomonas,1.9963674371199291,3.855738634153302,5.393810614204488,6.062492001110315,6.278464292480902,miRNA
URS0000CFA823/Pseudomonas,1.988211682043497,3.8626858101626365,5.511542794354511,6.208758439731466,6.508144498867497,miRNA
URS0000DC2270/Pseudomonas,1.9871952013046774,3.8218035938958126,5.256956749373996,6.073859502468082,6.423856189774738,miRNA
URS0000E15330/Stenotrophomonas,1.9938462544479019,3.9201988677198782,5.4691964294706965,6.152644807346591,6.34579525500094,miRNA
URS0000DE9C8B/Pseudomonas,1.9365258150495548,3.8503140612578095,5.300044618479014,5.828818690495887,6.020264176439765,miRNA
URS0000E17B49/Stenotrophomonas,1.9975045673761036,3.9230398130653463,5.424267553240267,6.043553706588321,6.221928094887358,miRNA
URS0000DEAA98/Pseudomonas,1.9870803366624448,3.876586097862429,5.461517312110175,6.068649783746709,6.244685053784766,miRNA
URS0000E26647/Stenotrophomonas,1.9911247036784319,3.834073621270699,5.234183719779187,5.974666824126471,6.157197090657126,miRNA
URS0000E276B4/Thiocapsa,1.9933553400533257,3.388874446700801,4.190435663341039,4.376091404417385,4.513456636043304,miRNA
URS0000E343A9/Stenotrophomonas,1.992208373282219,3.824664470657656,5.168320953630535,5.928055907333272,6.151882013999889,miRNA
URS0000E436D3/Eilatimonas,1.9739879890775278,2.657393665743686,2.935140048434868,3.2086413101583453,3.4777608169668888,miRNA
URS0000EE4968/Labrenzia,1.890293690866832,2.8556584125094675,3.4839423360795765,4.070059315315836,4.648369568088479,miRNA
